"DS_DESCRICAO";"FK_ESTADO";"ID_CIDADE";"estado_ID_ESTADO"
"QUATITUBA";14;3671;0
"QUEIXADA";14;3672;0
"QUELUZITO";14;3673;0
"QUEM-QUEM";14;3674;0
"QUILOMBO";14;3675;0
"QUINTINOS";14;3676;0
"RAPOSOS";14;3677;0
"RAUL SOARES";14;3678;0
"RAVENA";14;3679;0
"REALEZA";14;3680;0
"RECREIO";14;3681;0
"REDUTO";14;3682;0
"RESENDE COSTA";14;3683;0
"RESPLENDOR";14;3684;0
"RESSAQUINHA";14;3685;0
"RIACHINHO";14;3686;0
"RIACHO DA CRUZ";14;3687;0
"RIACHO DOS MACHADOS";14;3688;0
"RIBEIRAO DAS NEVES";14;3689;0
"RIBEIRAO DE SAO DOMINGOS";14;3690;0
"RIBEIRAO VERMELHO";14;3691;0
"RIBEIRO JUNQUEIRA";14;3692;0
"RIBEIROS";14;3693;0
"RIO ACIMA";14;3694;0
"RIO CASCA";14;3695;0
"RIO DAS MORTES";14;3696;0
"RIO DO PRADO";14;3697;0
"RIO DOCE";14;3698;0
"RIO ESPERA";14;3699;0
"RIO MANSO";14;3700;0
"RIO MELO";14;3701;0
"RIO NOVO";14;3702;0
"RIO PARANAIBA";14;3703;0
"RIO PARDO DE MINAS";14;3704;0
"RIO PIRACICABA";14;3705;0
"RIO POMBA";14;3706;0
"RIO PRETINHO";14;3707;0
"RIO PRETO";14;3708;0
"RIO VERMELHO";14;3709;0
"RITAPOLIS";14;3710;0
"ROCA GRANDE";14;3711;0
"ROCAS NOVAS";14;3712;0
"ROCHEDO DE MINAS";14;3713;0
"RODEADOR";14;3714;0
"RODEIRO";14;3715;0
"RODRIGO SILVA";14;3716;0
"ROMARIA";14;3717;0
"ROSARIO DA LIMEIRA";14;3718;0
"ROSARIO DE MINAS";14;3719;0
"ROSARIO DO PONTAL";14;3720;0
"ROSEIRAL";14;3721;0
"RUBELITA";14;3722;0
"RUBIM";14;3723;0
"SABARA";14;3724;0
"SABINOPOLIS";14;3725;0
"SACRAMENTO";14;3726;0
"SALINAS";14;3727;0
"SALITRE DE MINAS";14;3728;0
"SALTO DA DIVISA";14;3729;0
"SANATORIO SANTA FE";14;3730;0
"SANTA BARBARA";14;3731;0
"SANTA BARBARA DO LESTE";14;3732;0
"SANTA BARBARA DO MONTE VERDE";14;3733;0
"SANTA BARBARA DO TUGURIO";14;3734;0
"SANTA CRUZ DA APARECIDA";14;3735;0
"SANTA CRUZ DE BOTUMIRIM";14;3736;0
"SANTA CRUZ DE MINAS";14;3737;0
"SANTA CRUZ DE SALINAS";14;3738;0
"SANTA CRUZ DO ESCALVADO";14;3739;0
"SANTA CRUZ DO PRATA";14;3740;0
"SANTA DA PEDRA";14;3741;0
"SANTA EFIGENIA";14;3742;0
"SANTA EFIGENIA DE MINAS";14;3743;0
"SANTA FE DE MINAS";14;3744;0
"SANTA FILOMENA";14;3745;0
"SANTA HELENA DE MINAS";14;3746;0
"SANTA JULIANA";14;3748;0
"SANTA LUZIA";14;3749;0
"SANTA LUZIA DA SERRA";14;3750;0
"SANTA MARGARIDA";14;3751;0
"SANTA MARIA DE ITABIRA";14;3752;0
"SANTA MARIA DO SALTO";14;3753;0
"SANTA MARIA DO SUACUI";14;3754;0
"SANTA RITA DA ESTRELA";14;3755;0
"SANTA RITA DE CALDAS";14;3756;0
"SANTA RITA DE JACUTINGA";14;3757;0
"SANTA RITA DE MINAS";14;3758;0
"SANTA RITA DE OURO PRETO";14;3759;0
"SANTA RITA DO CEDRO";14;3760;0
"SANTA RITA DO IBITIPOCA";14;3761;0
"SANTA RITA DO ITUETO";14;3762;0
"SANTA RITA DO RIO DO PEIXE";14;3763;0
"SANTA RITA DO SAPUCAI";14;3764;0
"SANTA RITA DURAO";14;3765;0
"SANTA ROSA DA SERRA";14;3766;0
"SANTA ROSA DE LIMA";14;3767;0
"SANTA ROSA DOS DOURADOS";14;3768;0
"SANTA TERESA DO BONITO";14;3769;0
"SANTA TEREZINHA DE MINAS";14;3770;0
"SANTA VITORIA";14;3771;0
"SANTANA DA VARGEM";14;3772;0
"SANTANA DE CALDAS";14;3773;0
"SANTANA DE CATAGUASES";14;3774;0
"SANTANA DE PATOS";14;3775;0
"SANTANA DE PIRAPAMA";14;3776;0
"SANTANA DO ALFIE";14;3777;0
"SANTANA DO ARACUAI";14;3778;0
"SANTANA DO CAMPESTRE";14;3779;0
"SANTANA DO CAPIVARI";14;3780;0
"SANTANA DO DESERTO";14;3781;0
"SANTANA DO GARAMBEU";14;3782;0
"SANTANA DO JACARE";14;3783;0
"SANTANA DO MANHUACU";14;3784;0
"SANTANA DO PARAISO";14;3785;0
"SANTANA DO PARAOPEBA";14;3786;0
"SANTANA DO RIACHO";14;3787;0
"SANTANA DO TABULEIRO";14;3788;0
"SANTANA DOS MONTES";14;3789;0
"SANTO ANTONIO DA BOA VISTA";14;3790;0
"SANTO ANTONIO DA FORTALEZA";14;3791;0
"SANTO ANTONIO DA VARGEM ALEGRE";14;3792;0
"SANTO ANTONIO DO AMPARO";14;3793;0
"SANTO ANTONIO DO AVENTUREIRO";14;3794;0
"SANTO ANTONIO DO BOQUEIRAO";14;3795;0
"SANTO ANTONIO DO CRUZEIRO";14;3796;0
"SANTO ANTONIO DO GLORIA";14;3797;0
"SANTO ANTONIO DO GRAMA";14;3798;0
"SANTO ANTONIO DO ITAMBE";14;3799;0
"SANTO ANTONIO DO JACINTO";14;3800;0
"SANTO ANTONIO DO LEITE";14;3801;0
"SANTO ANTONIO DO MANHUACU";14;3802;0
"SANTO ANTONIO DO MONTE";14;3803;0
"SANTO ANTONIO DO MUCURI";14;3804;0
"SANTO ANTONIO DO NORTE";14;3805;0
"SANTO ANTONIO DO PIRAPETINGA";14;3806;0
"SANTO ANTONIO DO RETIRO";14;3807;0
"SANTO ANTONIO DO RIO ABAIXO";14;3808;0
"SANTO ANTONIO DOS ARAUJOS";14;3809;0
"SANTO ANTONIO DOS CAMPOS";14;3810;0
"SANTO HILARIO";14;3811;0
"SANTO HIPOLITO";14;3812;0
"SANTOS DUMONT";14;3813;0
"SAO BARTOLOMEU";14;3814;0
"SAO BENEDITO";14;3815;0
"SAO BENTO ABADE";14;3816;0
"SAO BENTO DE CALDAS";14;3817;0
"SAO BRAS DO SUACUI";14;3818;0
"SAO BRAZ";14;3819;0
"SAO CANDIDO";14;3820;0
"SAO DOMINGOS";14;3821;0
"SAO DOMINGOS DA BOCAINA";14;3822;0
"SAO DOMINGOS DAS DORES";14;3823;0
"SAO DOMINGOS DO PRATA";14;3824;0
"SAO FELIX DE MINAS";14;3825;0
"SAO FRANCISCO";14;3826;0
"SAO FRANCISCO DE PAULA";14;3827;0
"SAO FRANCISCO DE SALES";14;3828;0
"SAO FRANCISCO DO GLORIA";14;3829;0
"SAO FRANCISCO DO HUMAITA";14;3830;0
"SAO GERALDO";14;3831;0
"SAO GERALDO";14;3832;0
"SAO GERALDO DA PIEDADE";14;3833;0
"SAO GERALDO DE TUMIRITINGA";14;3834;0
"SAO GERALDO DO BAGUARI";14;3835;0
"SAO GERALDO DO BAIXIO";14;3836;0
"SAO GONCALO DE BOTELHOS";14;3837;0
"SAO GONCALO DO ABAETE";14;3838;0
"SAO GONCALO DO MONTE";14;3839;0
"SAO GONCALO DO PARA";14;3840;0
"SAO GONCALO DO RIO ABAIXO";14;3841;0
"SAO GONCALO DO RIO DAS PEDRAS";14;3842;0
"SAO GONCALO DO RIO PRETO";14;3843;0
"SAO GONCALO DO SAPUCAI";14;3844;0
"SAO GOTARDO";14;3845;0
"SAO JERONIMO DOS POCOES";14;3846;0
"SAO JOAO BATISTA DO GLORIA";14;3847;0
"SAO JOAO DA CHAPADA";14;3848;0
"SAO JOAO DA LAGOA";14;3849;0
"SAO JOAO DA MATA";14;3850;0
"SAO JOAO DA PONTE";14;3851;0
"SAO JOAO DA SAPUCAIA";14;3852;0
"SAO JOAO DA SERRA";14;3853;0
"SAO JOAO DA SERRA NEGRA";14;3854;0
"SAO JOAO DA VEREDA";14;3855;0
"SAO JOAO DAS MISSOES";14;3856;0
"SAO JOAO DEL REI";14;3857;0
"SAO JOAO DO BONITO";14;3858;0
"SAO JOAO DO JACUTINGA";14;3859;0
"SAO JOAO DO MANHUACU";14;3860;0
"SAO JOAO DO MANTENINHA";14;3861;0
"SAO JOAO DO ORIENTE";14;3862;0
"SAO JOAO DO PACUI";14;3863;0
"SAO JOAO DO PARAISO";14;3864;0
"SAO JOAO EVANGELISTA";14;3865;0
"SAO JOAO NEPOMUCENO";14;3866;0
"SAO JOAQUIM";14;3867;0
"SAO JOAQUIM";14;3868;0
"SAO JOAQUIM DE BICAS";14;3869;0
"SAO JOSE DA BARRA";14;3870;0
"SAO JOSE DA BELA VISTA";14;3871;0
"SAO JOSE DA LAPA";14;3872;0
"SAO JOSE DA PEDRA MENINA";14;3873;0
"SAO JOSE DA SAFIRA";14;3874;0
"SAO JOSE DA VARGINHA";14;3875;0
"GOIABAL";14;3876;0
"SAO JOSE DO ACACIO";14;3877;0
"SAO JOSE DO ALEGRE";14;3878;0
"SAO JOSE DO BARREIRO";14;3879;0
"SAO JOSE DO BATATAL";14;3880;0
"SAO JOSE DO BURITI";14;3881;0
"SAO JOSE DO DIVINO";14;3882;0
"SAO JOSE DO GOIABAL";14;3883;0
"SAO JOSE DO ITUETO";14;3884;0
"SAO JOSE DO JACURI";14;3885;0
"SAO JOSE DO MANTIMENTO";14;3886;0
"SAO JOSE DO MATO DENTRO";14;3887;0
"SAO JOSE DO PANTANO";14;3888;0
"SAO JOSE DO PARAOPEBA";14;3889;0
"SAO JOSE DOS LOPES";14;3890;0
"SAO JOSE DOS SALGADOS";14;3891;0
"SAO LOURENCO";14;3892;0
"SAO MANOEL DO GUAIACU";14;3893;0
"SAO MATEUS DE MINAS";14;3894;0
"SAO MIGUEL DO ANTA";14;3895;0
"SAO PEDRO DA GARCA";14;3896;0
"SAO PEDRO DA UNIAO";14;3897;0
"SAO PEDRO DAS TABOCAS";14;3898;0
"SAO PEDRO DE CALDAS";14;3899;0
"SAO PEDRO DO AVAI";14;3900;0
"SAO PEDRO DO GLORIA";14;3901;0
"SAO PEDRO DO JEQUITINHONHA";14;3902;0
"SAO PEDRO DO SUACUI";14;3903;0
"SAO PEDRO DOS FERROS";14;3904;0
"SAO ROBERTO";14;3905;0
"SAO ROMAO";14;3906;0
"SAO ROQUE DE MINAS";14;3907;0
"SAO SEBASTIAO DA BARRA";14;3908;0
"SAO SEBASTIAO DA BELA VISTA";14;3909;0
"SAO SEBASTIAO DA VALA";14;3910;0
"SAO SEBASTIAO DA VARGEM ALEGRE";14;3911;0
"SAO SEBASTIAO DA VITORIA";14;3912;0
"SAO SEBASTIAO DE BRAUNAS";14;3913;0
"SAO SEBASTIAO DO ANTA";14;3914;0
"SAO SEBASTIAO DO BAIXIO";14;3915;0
"SAO SEBASTIAO DO BARREADO";14;3916;0
"SAO SEBASTIAO DO BARREIRO";14;3917;0
"SAO SEBASTIAO DO BONSUCESSO";14;3918;0
"SAO SEBASTIAO DO BUGRE";14;3919;0
"SAO SEBASTIAO DO GIL";14;3920;0
"SAO SEBASTIAO DO MARANHAO";14;3921;0
"SAO SEBASTIAO DO OCULO";14;3922;0
"SAO SEBASTIAO DO OESTE";14;3923;0
"SAO SEBASTIAO DO PARAISO";14;3924;0
"SAO SEBASTIAO DO PONTAL";14;3925;0
"SAO SEBASTIAO DO RIO PRETO";14;3926;0
"SAO SEBASTIAO DO RIO VERDE";14;3927;0
"SAO SEBASTIAO DO SACRAMENTO";14;3928;0
"SAO SEBASTIAO DO SOBERBO";14;3929;0
"SAO SEBASTIAO DOS POCOES";14;3930;0
"SAO SEBASTIAO DOS ROBERTOS";14;3931;0
"SAO SEBASTIAO DOS TORRES";14;3932;0
"SAO TIAGO";14;3933;0
"SAO TOMAS DE AQUINO";14;3934;0
"SAO THOME DAS LETRAS";14;3935;0
"SAO VICENTE";14;3936;0
"SAO VICENTE DA ESTRELA";14;3937;0
"SAO VICENTE DE MINAS";14;3938;0
"SAO VICENTE DO GRAMA";14;3939;0
"SAO VICENTE DO RIO DOCE";14;3940;0
"SAO VITOR";14;3941;0
"SAPUCAI";14;3942;0
"SAPUCAI-MIRIM";14;3943;0
"SAPUCAIA";14;3944;0
"SAPUCAIA DE GUANHAES";14;3945;0
"SAPUCAIA DO NORTE";14;3946;0
"SARANDIRA";14;3947;0
"SARDOA";14;3948;0
"SARZEDO";14;3949;0
"SAUDADE";14;3950;0
"SEM PEIXE";14;3951;0
"SENADOR AMARAL";14;3952;0
"SENADOR CORTES";14;3953;0
"SENADOR FIRMINO";14;3954;0
"SENADOR JOSE BENTO";14;3955;0
"SENADOR MELO VIANA";14;3956;0
"SENADOR MODESTINO GONCALVES";14;3957;0
"SENADOR MOURAO";14;3958;0
"SENHORA DA GLORIA";14;3959;0
"SENHORA DA PENHA";14;3960;0
"SENHORA DAS DORES";14;3961;0
"SENHORA DE OLIVEIRA";14;3962;0
"SENHORA DO CARMO";14;3963;0
"SENHORA DO PORTO";14;3964;0
"SENHORA DOS REMEDIOS";14;3965;0
"SERENO";14;3966;0
"SERICITA";14;3967;0
"SERITINGA";14;3968;0
"SERRA AZUL";14;3969;0
"SERRA AZUL DE MINAS";14;3970;0
"SERRA BONITA";14;3971;0
"SERRA DA CANASTRA";14;3972;0
"SERRA DA SAUDADE";14;3973;0
"SERRA DAS ARARAS";14;3974;0
"SERRA DO CAMAPUA";14;3975;0
"SERRA DO SALITRE";14;3976;0
"SERRA DOS AIMORES";14;3977;0
"SERRA DOS LEMES";14;3978;0
"SERRA NOVA";14;3979;0
"SERRANIA";14;3980;0
"SERRANOPOLIS DE MINAS";14;3981;0
"SERRANOS";14;3982;0
"SERRO";14;3983;0
"SERTAOZINHO";14;3984;0
"SETE CACHOEIRAS";14;3985;0
"SETE LAGOAS";14;3986;0
"SETUBINHA";14;3987;0
"SILVA CAMPOS";14;3988;0
"SILVA XAVIER";14;3989;0
"SILVANO";14;3990;0
"SILVEIRA CARVALHO";14;3991;0
"SILVEIRANIA";14;3992;0
"SILVESTRE";14;3993;0
"SILVIANOPOLIS";14;3994;0
"SIMAO CAMPOS";14;3995;0
"SIMAO PEREIRA";14;3996;0
"SIMONESIA";14;3997;0
"SOBRAL PINTO";14;3998;0
"SOBRALIA";14;3999;0
"SOLEDADE DE MINAS";14;4000;0
"SOPA";14;4001;0
"TABAJARA";14;4002;0
"TABAUNA";14;4003;0
"TABUAO";14;4004;0
"TABULEIRO";14;4005;0
"TAIOBEIRAS";14;4006;0
"TAPARUBA";14;4007;0
"TAPIRA";14;4008;0
"TAPIRAI";14;4009;0
"TAPUIRAMA";14;4010;0
"TAQUARACU DE MINAS";14;4011;0
"TARUACU";14;4012;0
"TARUMIRIM";14;4013;0
"TEBAS";14;4014;0
"TEIXEIRAS";14;4015;0
"TEJUCO";14;4016;0
"TEOFILO OTONI";14;4017;0
"TERRA BRANCA";14;4018;0
"TIMOTEO";14;4019;0
"TIRADENTES";14;4020;0
"TIROS";14;4021;0
"TOBATI";14;4022;0
"TOCANDIRA";14;4023;0
"TOCANTINS";14;4024;0
"TOCOS DO MOJI";14;4025;0
"TOLEDO";14;4026;0
"TOMAS GONZAGA";14;4027;0
"TOMBOS";14;4028;0
"TOPAZIO";14;4029;0
"TORNEIROS";14;4030;0
"TORREOES";14;4031;0
"TRES CORACOES";14;4032;0
"TRES ILHAS";14;4033;0
"TRES MARIAS";14;4034;0
"TRES PONTAS";14;4035;0
"TRIMONTE";14;4036;0
"TUIUTINGA";14;4037;0
"TUMIRITINGA";14;4038;0
"TUPACIGUARA";14;4039;0
"TUPARECE";14;4040;0
"TURMALINA";14;4041;0
"TURVOLANDIA";14;4042;0
"UBA";14;4043;0
"UBAI";14;4044;0
"UBAPORANGA";14;4045;0
"UBARI";14;4046;0
"UBERABA";14;4047;0
"UBERLANDIA";14;4048;0
"UMBURATIBA";14;4049;0
"UMBUZEIRO";14;4050;0
"UNAI";14;4051;0
"UNIAO DE MINAS";14;4052;0
"URUANA DE MINAS";14;4053;0
"URUCANIA";14;4054;0
"URUCUIA";14;4055;0
"USINA MONTE ALEGRE";14;4056;0
"VAI-VOLTA";14;4057;0
"VALADARES";14;4058;0
"VALAO";14;4059;0
"VALE VERDE DE MINAS";14;4060;0
"VALO FUNDO";14;4061;0
"VARGEM ALEGRE";14;4062;0
"VARGEM BONITA";14;4063;0
"VARGEM GRANDE DO RIO PARDO";14;4064;0
"VARGEM LINDA";14;4065;0
"VARGINHA";14;4066;0
"VARJAO DE MINAS";14;4067;0
"VARZEA DA PALMA";14;4068;0
"VARZELANDIA";14;4069;0
"VAU-ACU";14;4070;0
"VAZANTE";14;4071;0
"VERA CRUZ DE MINAS";14;4072;0
"VERDELANDIA";14;4073;0
"VEREDA DO PARAISO";14;4074;0
"VEREDAS";14;4075;0
"VEREDINHA";14;4076;0
"VERISSIMO";14;4077;0
"VERMELHO";14;4078;0
"VERMELHO NOVO";14;4079;0
"VERMELHO VELHO";14;4080;0
"VESPASIANO";14;4081;0
"VICOSA";14;4082;0
"VIEIRAS";14;4083;0
"VILA BOM JESUS";14;4084;0
"VILA COSTINA";14;4085;0
"VILA NOVA DE MINAS";14;4086;0
"VILA NOVA DOS POCOES";14;4087;0
"VILA PEREIRA";14;4088;0
"VILAS BOAS";14;4089;0
"VIRGEM DA LAPA";14;4090;0
"VIRGINIA";14;4091;0
"VIRGINOPOLIS";14;4092;0
"VIRGOLANDIA";14;4093;0
"VISCONDE DO RIO BRANCO";14;4094;0
"VISTA ALEGRE";14;4095;0
"VISTA ALEGRE";14;4096;0
"VITORINOS";14;4097;0
"VOLTA GRANDE";14;4098;0
"WENCESLAU BRAZ";14;4099;0
"ZELANDIA";14;4100;0
"ZITO SOARES";14;4101;0
"AGUA BOA";13;4102;0
"AGUA CLARA";13;4103;0
"ALBUQUERQUE";13;4104;0
"ALCINOPOLIS";13;4105;0
"ALTO SUCURIU";13;4106;0
"AMAMBAI";13;4107;0
"AMANDINA";13;4108;0
"AMOLAR";13;4109;0
"ANASTACIO";13;4110;0
"ANAURILANDIA";13;4111;0
"ANGELICA";13;4112;0
"ANHANDUI";13;4113;0
"ANTONIO JOAO";13;4114;0
"APARECIDA DO TABOADO";13;4115;0
"AQUIDAUANA";13;4116;0
"ARAL MOREIRA";13;4117;0
"ARAPUA";13;4118;0
"AREADO";13;4119;0
"ARVORE GRANDE";13;4120;0
"BAIANOPOLIS";13;4121;0
"BALSAMO";13;4122;0
"BANDEIRANTES";13;4123;0
"BATAGUASSU";13;4124;0
"BATAYPORA";13;4125;0
"BAUS";13;4126;0
"BELA VISTA";13;4127;0
"BOCAJA";13;4128;0
"BOCAJA";13;4129;0
"BODOQUENA";13;4130;0
"BOM FIM";13;4131;0
"BONITO";13;4132;0
"BOQUEIRAO";13;4133;0
"BRASILANDIA";13;4134;0
"CAARAPO";13;4135;0
"CABECEIRA DO APA";13;4136;0
"CACHOEIRA";13;4137;0
"CAMAPUA";13;4138;0
"CAMISAO";13;4139;0
"CAMPESTRE";13;4140;0
"CAMPO GRANDE";13;4141;0
"CAPAO SECO";13;4142;0
"CARACOL";13;4143;0
"CARUMBE";13;4144;0
"CASSILANDIA";13;4145;0
"CHAPADAO DO SUL";13;4146;0
"CIPOLANDIA";13;4147;0
"COIMBRA";13;4148;0
"CONGONHAS";13;4149;0
"CORGUINHO";13;4150;0
"CORONEL SAPUCAIA";13;4151;0
"CORUMBA";13;4152;0
"COSTA RICA";13;4153;0
"COXIM";13;4154;0
"CRISTALINA";13;4155;0
"CRUZALTINA";13;4156;0
"CULTURAMA";13;4157;0
"CUPINS";13;4158;0
"DEBRASA";13;4159;0
"DEODAPOLIS";13;4160;0
"DOIS IRMAOS DO BURITI";13;4161;0
"DOURADINA";13;4162;0
"DOURADOS";13;4163;0
"ELDORADO";13;4164;0
"FATIMA DO SUL";13;4165;0
"FIGUEIRAO";13;4166;0
"GARCIAS";13;4167;0
"GLORIA DE DOURADOS";13;4168;0
"GUACU";13;4169;0
"GUACULANDIA";13;4170;0
"GUADALUPE DO ALTO PARANA";13;4171;0
"GUIA LOPES DA LAGUNA";13;4172;0
"IGUATEMI";13;4173;0
"ILHA COMPRIDA";13;4174;0
"ILHA GRANDE";13;4175;0
"INDAIA DO SUL";13;4176;0
"INDAIA GRANDE";13;4177;0
"INDAPOLIS";13;4178;0
"INOCENCIA";13;4179;0
"IPEZAL";13;4180;0
"ITAHUM";13;4181;0
"ITAPORA";13;4182;0
"ITAQUIRAI";13;4183;0
"IVINHEMA";13;4184;0
"JABUTI";13;4185;0
"JACAREI";13;4186;0
"JAPORA";13;4187;0
"JARAGUARI";13;4188;0
"JARDIM";13;4189;0
"JATEI";13;4190;0
"JAURU";13;4191;0
"JUSCELANDIA";13;4192;0
"JUTI";13;4193;0
"LADARIO";13;4194;0
"LAGOA BONITA";13;4195;0
"LAGUNA CARAPA";13;4196;0
"MARACAJU";13;4197;0
"MIRANDA";13;4198;0
"MONTESE";13;4199;0
"MORANGAS";13;4200;0
"MORRARIA DO SUL";13;4201;0
"MORUMBI";13;4202;0
"MUNDO NOVO";13;4203;0
"NAVIRAI";13;4204;0
"NHECOLANDIA";13;4205;0
"NIOAQUE";13;4206;0
"NOSSA SENHORA DE FATIMA";13;4207;0
"NOVA ALVORADA DO SUL";13;4208;0
"NOVA AMERICA";13;4209;0
"NOVA ANDRADINA";13;4210;0
"NOVA ESPERANCA";13;4211;0
"NOVA ESPERANCA";13;4212;0
"NOVA JALES";13;4213;0
"NOVO HORIZONTE DO SUL";13;4214;0
"ORIENTE";13;4215;0
"PAIAGUAS";13;4216;0
"PALMEIRAS";13;4217;0
"PANAMBI";13;4218;0
"PARAISO";13;4219;0
"PARANAIBA";13;4220;0
"PARANHOS";13;4221;0
"PEDRO GOMES";13;4222;0
"PICADINHA";13;4223;0
"PIRAPORA";13;4224;0
"PIRAPUTANGA";13;4225;0
"PONTA PORA";13;4226;0
"PONTE VERMELHA";13;4227;0
"PONTINHA DO COCHO";13;4228;0
"PORTO ESPERANCA";13;4229;0
"PORTO MURTINHO";13;4230;0
"PORTO VILMA";13;4231;0
"PORTO XV DE NOVEMBRO";13;4232;0
"PRESIDENTE CASTELO";13;4233;0
"PRUDENCIO THOMAZ";13;4234;0
"QUEBRA COCO";13;4235;0
"QUEBRACHO";13;4236;0
"RIBAS DO RIO PARDO";13;4237;0
"RIO BRILHANTE";13;4238;0
"RIO NEGRO";13;4239;0
"RIO VERDE DE MATO GROSSO";13;4240;0
"ROCHEDINHO";13;4241;0
"ROCHEDO";13;4242;0
"SANGA PUITA";13;4243;0
"SANTA RITA DO PARDO";13;4244;0
"SANTA TEREZINHA";13;4245;0
"SAO GABRIEL DO OESTE";13;4246;0
"SAO JOAO DO APORE";13;4247;0
"SAO JOSE";13;4248;0
"SAO JOSE DO SUCURIU";13;4249;0
"SAO PEDRO";13;4250;0
"SAO PEDRO";13;4251;0
"SAO ROMAO";13;4252;0
"SELVIRIA";13;4253;0
"SETE QUEDAS";13;4254;0
"SIDROLANDIA";13;4255;0
"SONORA";13;4256;0
"TACURU";13;4257;0
"TAMANDARE";13;4258;0
"TAQUARI";13;4259;0
"TAQUARUSSU";13;4260;0
"TAUNAY";13;4261;0
"TERENOS";13;4262;0
"TRES LAGOAS";13;4263;0
"VELHACARIA";13;4264;0
"VICENTINA";13;4265;0
"VILA FORMOSA";13;4266;0
"VILA MARQUES";13;4267;0
"VILA RICA";13;4268;0
"VILA UNIAO";13;4269;0
"VILA VARGAS";13;4270;0
"VISTA ALEGRE";13;4271;0
"ACORIZAL";12;4272;0
"AGUA BOA";12;4273;0
"AGUA FRIA";12;4274;0
"AGUACU";12;4275;0
"AGUAPEI";12;4276;0
"AGUAS CLARAS";12;4277;0
"AINHUMAS";12;4278;0
"ALCANTILADO";12;4279;0
"ALTA FLORESTA";12;4280;0
"ALTO ARAGUAIA";12;4281;0
"ALTO BOA VISTA";12;4282;0
"ALTO COITE";12;4283;0
"ALTO GARCAS";12;4284;0
"ALTO JURUENA";12;4285;0
"ALTO PARAGUAI";12;4286;0
"ALTO PARAISO";12;4287;0
"ALTO TAQUARI";12;4288;0
"ANALANDIA DO NORTE";12;4289;0
"APIACAS";12;4290;0
"ARAGUAIANA";12;4291;0
"ARAGUAINHA";12;4292;0
"ARAPUTANGA";12;4293;0
"ARENAPOLIS";12;4294;0
"ARIPUANA";12;4295;0
"ARRUDA";12;4296;0
"ASSARI";12;4297;0
"BARAO DE MELGACO";12;4298;0
"BARRA DO BUGRES";12;4299;0
"BARRA DO GARCAS";12;4300;0
"BATOVI";12;4301;0
"BAUS";12;4302;0
"BAUXI";12;4303;0
"BEL RIOS";12;4304;0
"BEZERRO BRANCO";12;4305;0
"BOA ESPERANCA";12;4306;0
"BOA UNIAO";12;4307;0
"BOA VISTA";12;4308;0
"BOM SUCESSO";12;4309;0
"BRASNORTE";12;4310;0
"BURITI";12;4311;0
"BURITI";12;4312;0
"CACERES";12;4313;0
"CAITE";12;4314;0
"CAMPINAPOLIS";12;4315;0
"CAMPO NOVO DO PARECIS";12;4316;0
"CAMPO VERDE";12;4317;0
"CAMPOS DE JULIO";12;4318;0
"CAMPOS NOVOS";12;4319;0
"CANABRAVA DO NORTE";12;4320;0
"CANARANA";12;4321;0
"CANGAS";12;4322;0
"CAPAO GRANDE";12;4323;0
"CAPAO VERDE";12;4324;0
"CARAMUJO";12;4325;0
"CARAVAGIO";12;4326;0
"CARLINDA";12;4327;0
"CASSUNUNGA";12;4328;0
"CASTANHEIRA";12;4329;0
"CATUAI";12;4330;0
"CHAPADA DOS GUIMARAES";12;4331;0
"CIDADE MORENA";12;4332;0
"CLAUDIA";12;4333;0
"COCALINHO";12;4334;0
"COLIDER";12;4335;0
"COLORADO DO NORTE";12;4336;0
"COMODORO";12;4337;0
"CONFRESA";12;4338;0
"CORONEL PONCE";12;4339;0
"COTREL";12;4340;0
"COTRIGUACU";12;4341;0
"COXIPO ACU";12;4342;0
"COXIPO DA PONTE";12;4343;0
"COXIPO DO OURO";12;4344;0
"CRISTINOPOLIS";12;4345;0
"CRISTO REI";12;4346;0
"CUIABA";12;4347;0
"CURVELANDIA";12;4348;0
"DEL RIOS";12;4349;0
"DENISE";12;4350;0
"DIAMANTINO";12;4351;0
"DOM AQUINO";12;4352;0
"ENGENHO";12;4353;0
"ENGENHO VELHO";12;4354;0
"ENTRE RIOS";12;4355;0
"ESTRELA DO LESTE";12;4356;0
"FAVAL";12;4357;0
"FAZENDA DE CIMA";12;4358;0
"FELIZ NATAL";12;4359;0
"FIGUEIROPOLIS DOESTE";12;4360;0
"FILADELFIA";12;4361;0
"FLOR DA SERRA";12;4362;0
"FONTANILHAS";12;4363;0
"GAUCHA DO NORTE";12;4364;0
"GENERAL CARNEIRO";12;4365;0
"GLORIA DOESTE";12;4366;0
"GUARANTA DO NORTE";12;4367;0
"GUARITA";12;4368;0
"GUIRATINGA";12;4369;0
"HORIZONTE DO OESTE";12;4370;0
"INDIANAPOLIS";12;4371;0
"INDIAVAI";12;4372;0
"IRENOPOLIS";12;4373;0
"ITAMARATI NORTE";12;4374;0
"ITAUBA";12;4375;0
"ITIQUIRA";12;4376;0
"JACIARA";12;4377;0
"JANGADA";12;4378;0
"JARUDORE";12;4379;0
"JATOBA";12;4380;0
"JAURU";12;4381;0
"JOSELANDIA";12;4382;0
"JUARA";12;4383;0
"JUINA";12;4384;0
"JURUENA";12;4385;0
"JUSCIMEIRA";12;4386;0
"LAMBARI DOESTE";12;4387;0
"LAVOURAS";12;4388;0
"LUCAS DO RIO VERDE";12;4389;0
"LUCIALVA";12;4390;0
